,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
1302,25.39827953,330.1776339,0,2,1,0,0,0.0,0,0
1303,585.7780781,1757.334234,0,0,0,0,0,0.0,0,0
1304,658.6240507,19100.09747,0,0,0,0,0,0.0,0,0
1305,270.581662,3246.979944,0,0,0,0,0,0.0,0,0
1306,224.7413522,6742.240566,0,0,0,0,0,0.0,0,0
1307,872.8778153,6110.144707,0,0,0,0,0,0.0,0,0
1308,353.3470969,7773.636132,0,0,1,0,0,0.0,0,0
1309,668.9089342,1337.817868,0,0,0,0,0,0.0,0,0
1310,169.5750406,1356.600325,0,0,0,0,0,0.0,0,0
1311,675.8891442,8786.558875,0,0,1,0,0,0.0,0,0
1312,476.8148727,12874.00156,0,0,0,0,914,728.0,1,0
1313,472.326999,7557.231984,0,0,1,0,0,0.0,0,0
1314,120.3016922,1203.016922,0,0,0,0,0,0.0,0,0
1315,793.9511923,1587.902385,0,0,0,0,0,0.0,0,0
1316,206.8174004,413.6348008,0,0,0,0,0,0.0,0,0
1317,145.7440967,2040.417354,0,0,0,0,0,0.0,0,0
1318,604.2323151,16918.50482,0,0,0,0,0,0.0,0,0
1319,380.3321872,9508.30468,0,2,0,0,0,0.0,0,0
1320,373.5637735,1120.691321,0,0,0,0,0,0.0,0,0
1321,881.3852412,26441.55724,0,4,1,0,0,0.0,0,0
1322,341.3951985,1365.580794,0,0,0,0,0,0.0,0,0
1323,584.8031837,3508.819102,0,0,1,0,0,0.0,0,0
1324,280.9118157,1123.647263,0,0,0,0,0,0.0,0,0
1325,356.3337139,5701.339422,0,0,0,0,0,0.0,0,0
1326,55.58853681,722.6509785,0,0,0,0,0,0.0,0,0
1327,708.9143769,1417.828754,0,6,0,0,0,0.0,0,0
1328,788.931307,9467.175684,0,5,1,0,0,0.0,0,0
1329,846.5781982,16084.98577,0,1,0,0,0,0.0,0,0
1330,300.3256411,7207.815386,0,1,0,0,0,0.0,0,0
1331,113.6342234,681.8053404,0,0,1,0,0,0.0,0,0
1332,952.9137384,19058.27477,0,0,1,0,0,0.0,0,0
1333,751.865456,21052.23277,0,0,1,0,0,0.0,0,0
1334,354.2021924,9917.661387,0,0,0,0,0,0.0,0,0
1335,390.0179528,11700.53858,0,0,0,0,0,0.0,0,0
1336,33.92479258,101.7743777,0,0,1,0,0,0.0,0,0
1337,226.3986963,1584.790874,0,5,1,0,0,0.0,0,0
1338,392.413747,784.827494,0,1,0,0,0,0.0,0,0
1339,547.6532311,1095.306462,0,0,1,0,0,0.0,0,0
1340,599.7022155,4197.915509,0,0,0,0,0,0.0,0,0
1341,842.4596246,17691.65212,0,0,0,0,0,0.0,0,0
1342,370.642495,370.642495,0,5,1,0,0,0.0,0,0
1343,482.5467868,12063.66967,0,0,0,0,0,0.0,0,0
1344,777.5891426,13219.01542,0,0,0,0,0,0.0,0,0
1345,432.6778148,12114.97881,0,0,1,0,0,0.0,0,0
1346,671.2152134,6040.936921,0,1,0,0,0,0.0,0,0
1347,166.5475604,4663.331691,0,1,1,0,0,0.0,0,0
1348,290.2987671,6386.572876,0,0,0,0,0,0.0,0,0
1349,69.92193292,0.0,0,3,0,0,0,0.0,0,0
1350,936.5709786,7492.567829,0,0,0,0,0,0.0,0,0
1351,582.4283839,13978.28121,0,0,0,0,0,0.0,0,0
1352,283.2022187,1699.213312,0,0,0,0,0,0.0,0,0
1353,437.5891024,10064.54936,0,0,0,0,0,0.0,0,0
1354,347.7677559,4868.748583,0,0,0,0,0,0.0,0,0
1355,319.3390679,0.0,0,0,0,0,0,0.0,0,0
1356,342.6809679,7538.981294,0,0,0,0,0,0.0,0,0
1357,172.6026133,4315.065333,0,0,0,0,0,0.0,0,0
1358,287.5893435,2588.304092,0,0,0,0,0,0.0,0,0
1359,460.883551,460.883551,0,0,0,0,948,520.0,4,0
1360,131.186302,787.117812,0,0,1,0,0,0.0,0,0
1361,538.9071057,1616.721317,0,0,0,0,0,0.0,0,0
1362,578.0721578,15029.8761,0,0,0,0,0,0.0,0,0
1363,155.0851368,1705.936505,0,0,0,0,0,0.0,0,0
1364,356.8473945,8921.184863,0,0,0,0,0,0.0,0,0
1365,150.2843329,1352.558996,0,0,0,0,0,0.0,0,0
1366,163.2326675,3917.58402,0,6,0,0,0,0.0,0,0
1367,213.7758809,6413.276427,0,0,0,0,0,0.0,0,0
1368,640.5290135,9607.935203,0,0,0,0,0,0.0,0,0
1369,703.4160366,5627.328293,0,0,0,0,0,0.0,0,0
1370,923.5472785,24935.77652,0,0,0,0,0,0.0,0,0
1371,33.33148681,433.3093285,0,0,0,0,0,0.0,0,0
1372,237.2437568,5693.850163,0,2,0,0,520,467.0,1,0
1373,476.5057842,14295.17353,0,0,0,0,0,0.0,0,0
1374,38.3087065,536.321891,0,1,0,0,0,0.0,0,0
1375,339.3201954,0.0,0,0,0,0,0,0.0,0,0
1376,841.6161207,13465.85793,0,2,0,0,0,0.0,0,0
1377,248.5467274,4473.841093,0,0,0,0,0,0.0,0,0
1378,949.623967,8546.615703,0,0,0,0,0,0.0,0,0
1379,633.1532345,10130.45175,0,0,0,0,0,0.0,0,0
1380,859.5462916,22348.20358,0,1,0,0,0,0.0,0,0
1381,793.2831898,793.2831898,0,0,0,0,0,0.0,0,0
1382,986.8299992,15789.27999,0,0,0,0,0,0.0,0,0
1383,62.07375222,1675.99131,0,0,0,0,0,0.0,0,0
1384,592.7572987,6520.330286,0,0,1,0,0,0.0,0,0
1385,600.8966429,15623.31272,0,0,0,0,0,0.0,0,0
1386,269.8067961,2158.454369,0,0,0,0,0,0.0,0,0
1387,851.5821556,5109.492934,0,0,0,0,0,0.0,0,0
1388,877.0977778,12279.36889,0,0,0,0,0,0.0,0,0
1389,973.2891175,20439.07147,0,0,0,0,0,0.0,0,0
1390,768.5369125,15370.73825,0,0,0,0,0,0.0,0,0
1391,996.9843229,26918.57672,0,0,0,0,0,0.0,0,0
1392,611.5347224,611.5347224,0,0,0,0,0,0.0,0,0
1393,259.2011799,777.6035397,0,0,0,0,0,0.0,0,0
1394,815.3161965,3261.264786,0,0,0,0,0,0.0,0,0
1395,799.1282845,23174.72025,0,0,0,0,0,0.0,0,0
1396,59.11672053,59.11672053,0,0,1,0,0,0.0,0,0
1397,117.0296426,2457.622495,0,0,0,0,0,0.0,0,0
1398,245.3358792,7114.740497,0,0,0,0,0,0.0,0,0
1399,630.8018493,11354.43329,0,0,0,0,0,0.0,0,0
1400,660.0794264,15181.82681,0,0,0,0,0,0.0,0,0
1401,307.4748065,2459.798452,0,0,1,0,0,0.0,0,0
1402,103.3914842,1964.4382,0,0,1,0,0,0.0,0,0
1403,731.4518728,21212.10431,0,0,0,0,0,0.0,0,0
1404,185.4098851,2039.508736,0,0,0,0,0,0.0,0,0
1405,806.7868534,9681.442241,0,0,0,0,0,0.0,0,0
1406,167.6351204,1676.351204,0,0,0,0,0,0.0,0,0
1407,427.4539862,10686.34966,0,0,0,0,0,0.0,0,0
1408,161.1664953,2095.164439,0,0,0,0,0,0.0,0,0
1409,627.2087096,0.0,0,0,0,0,0,0.0,0,0
1410,950.7884955,950.7884955,0,0,0,0,0,0.0,0,0
1411,704.7359226,17618.39807,0,0,1,0,0,0.0,0,0
1412,961.1446084,2883.433825,0,0,0,0,0,0.0,0,0
1413,932.1832698,17711.48213,0,2,1,0,0,0.0,0,0
1414,188.0157535,3760.31507,0,1,0,0,0,0.0,0,0
1415,939.2610427,6574.827299,0,0,0,0,0,0.0,0,0
1416,736.102006,12513.7341,0,1,0,0,0,0.0,0,0
1417,923.7809297,13856.71395,0,0,0,0,0,0.0,0,0
1418,407.3247203,4073.247203,0,0,0,0,0,0.0,0,0
1419,453.1235484,13593.70645,0,0,1,0,0,0.0,0,0
1420,913.6176378,9136.176378,0,0,0,0,0,0.0,0,0
1421,455.4687604,9564.843968,0,0,0,0,0,0.0,0,0
1422,704.3921356,2817.568542,0,0,0,0,0,0.0,0,0
1423,654.0712799,1308.14256,0,0,0,0,759,340.0,4,0
1424,166.4107752,1331.286202,0,0,0,0,0,0.0,0,0
1425,842.0108516,21050.27129,0,6,0,0,0,0.0,0,0
1426,691.16124,13132.06356,0,0,0,0,0,0.0,0,0
1427,991.3145867,2973.94376,0,0,0,0,0,0.0,0,0
1428,233.5104967,4436.699437,0,0,0,0,0,0.0,0,0
1429,758.3514489,0.0,0,0,0,0,0,0.0,0,0
1430,570.7143877,11985.00214,0,5,0,0,0,0.0,0,0
1431,312.0558873,6241.117746,0,0,0,0,0,0.0,0,0
1432,654.6946975,3273.473488,0,0,0,0,0,0.0,0,0
1433,385.5392559,5783.088839,0,0,0,0,0,0.0,0,0
1434,548.7190251,14266.69465,0,0,0,0,0,0.0,0,0
1435,107.9317122,1079.317122,0,2,0,0,0,0.0,0,0
1436,807.9100536,10502.8307,0,0,0,0,0,0.0,0,0
1437,126.6806595,3547.058466,0,0,0,0,0,0.0,0,0
1438,386.5582713,773.1165426,0,0,0,0,0,0.0,0,0
1439,879.382,17587.64,0,0,0,0,0,0.0,0,0
1440,432.6014298,9517.231456,0,0,0,0,0,0.0,0,0
1441,478.2349619,10042.9342,0,0,0,0,0,0.0,0,0
1442,739.5007194,22185.02158,0,1,1,0,0,0.0,0,0
1443,765.4191361,4592.514817,0,0,0,0,0,0.0,0,0
1444,549.6171698,2198.468679,0,0,0,0,0,0.0,0,0
1445,854.7996712,8547.996712,0,0,0,0,0,0.0,0,0
1446,916.9861934,15588.76529,0,4,0,0,0,0.0,0,0
1447,433.5957505,1300.787252,0,0,0,0,0,0.0,0,0
1448,254.1885271,6100.52465,0,5,0,0,0,0.0,0,0
1449,149.6668688,748.334344,0,0,0,0,0,0.0,0,0
1450,278.409644,2784.09644,0,6,1,0,0,0.0,0,0
1451,198.0284861,5346.769125,0,0,0,0,0,0.0,0,0
1452,867.0259473,10404.31137,0,0,1,0,0,0.0,0,0
1453,266.1153195,7185.113627,0,0,0,0,0,0.0,0,0
1454,809.564612,1619.129224,0,0,0,0,0,0.0,0,0
1455,876.4432018,23663.96645,0,3,0,0,0,0.0,0,0
1456,639.1549832,7669.859798,0,0,0,0,0,0.0,0,0
1457,686.0135779,1372.027156,0,0,0,0,0,0.0,0,0
1458,8.903795011,17.80759002,0,0,0,0,0,0.0,0,0
1459,348.1018623,8702.546558,0,1,0,0,0,0.0,0,0
1460,533.1304566,3731.913196,0,0,0,0,0,0.0,0,0
1461,438.1000595,1752.400238,0,0,0,0,0,0.0,0,0
1462,391.5253551,391.5253551,0,0,1,0,0,0.0,0,0
1463,954.1262929,954.1262929,0,4,0,0,0,0.0,0,0
1464,206.2598334,1237.559,0,0,0,0,0,0.0,0,0
1465,246.9749656,3210.674553,0,0,0,0,0,0.0,0,0
1466,186.5745676,4850.938758,0,0,0,0,0,0.0,0,0
1467,782.9948519,2348.984556,0,0,0,0,0,0.0,0,0
1468,509.1525764,14765.42472,0,0,0,0,0,0.0,0,0
1469,146.1566779,3215.446914,0,3,0,0,0,0.0,0,0
1470,68.65586635,823.8703962,0,0,0,0,0,0.0,0,0
1471,483.0706965,5796.848358,0,0,0,0,0,0.0,0,0
1472,319.6769216,6073.86151,0,0,0,0,0,0.0,0,0
1473,674.9434019,13498.86804,0,0,0,0,0,0.0,0,0
1474,397.7989809,10342.7735,0,0,0,0,0,0.0,0,0
1475,731.1548454,21934.64536,0,0,0,0,0,0.0,0,0
1476,173.4055128,1560.649615,0,0,0,0,0,0.0,0,0
1477,341.134629,8187.231096,0,4,0,0,0,0.0,0,0
1478,415.0218282,2490.130969,0,0,0,0,0,0.0,0,0
1479,5.704093201,165.4187028,0,1,0,0,0,0.0,0,0
1480,626.6309792,17545.66742,0,0,0,0,0,0.0,0,0
1481,786.5833531,13371.917,0,0,0,0,0,0.0,0,0
1482,244.2011796,5860.82831,0,0,0,0,0,0.0,0,0
1483,132.8037776,1992.056664,0,0,0,0,0,0.0,0,0
1484,138.8972575,1666.76709,0,0,0,0,0,0.0,0,0
1485,164.8575419,1648.575419,0,0,0,0,0,0.0,0,0
1486,962.9263611,22147.30631,0,0,0,0,0,0.0,0,0
1487,221.8513686,5324.432846,0,0,0,0,0,0.0,0,0
1488,452.5807041,2715.484225,0,0,0,0,0,0.0,0,0
1489,957.8440522,7662.752418,0,0,0,0,0,0.0,0,0
1490,976.7677328,8790.909595,0,0,0,0,0,0.0,0,0
1491,979.9607217,2939.882165,0,0,0,0,0,0.0,0,0
1492,379.420227,11003.18658,0,0,0,0,0,0.0,0,0
1493,47.28975551,94.57951102,0,0,0,0,0,0.0,0,0
1494,380.9827649,5333.758709,0,0,0,0,0,0.0,0,0
1495,168.9515399,3041.127718,0,3,0,0,0,0.0,0,0
1496,593.3443025,1780.032908,0,0,0,0,0,0.0,0,0
1497,984.9115949,4924.557975,0,0,0,0,0,0.0,0,0
1498,868.0025011,4340.012506,0,0,0,0,0,0.0,0,0
1499,709.4940081,709.4940081,0,0,0,0,0,0.0,0,0
1500,642.4712271,16704.2519,0,0,0,0,0,0.0,0,0
1501,375.0078878,3000.063102,0,1,0,0,0,0.0,0,0
1502,257.8287837,5414.404458,0,0,0,0,0,0.0,0,0
1503,432.3955885,4756.351474,0,0,1,0,0,0.0,0,0
1504,731.5084025,20482.23527,0,0,0,0,0,0.0,0,0
1505,967.462712,7739.701696,0,0,0,0,0,0.0,0,0
1506,278.9781898,6695.476555,0,0,0,0,0,0.0,0,0
1507,510.3418759,13268.88877,0,0,0,0,0,0.0,0,0
1508,16.17365133,226.4311186,0,0,0,0,0,0.0,0,0
1509,252.6746617,6822.215866,0,0,0,0,0,0.0,0,0
1510,753.3624657,6026.899726,0,0,0,0,0,0.0,0,0
1511,237.0947881,5690.274914,0,0,0,0,0,0.0,0,0
1512,244.6650887,489.3301774,0,0,0,0,0,0.0,0,0
1513,975.8027201,21467.65984,0,0,0,0,0,0.0,0,0
1514,187.7622807,1126.573684,0,0,0,0,0,0.0,0,0
1515,139.4100002,4042.890006,0,0,0,0,0,0.0,0,0
1516,203.9832406,2039.832406,0,5,0,0,0,0.0,0,0
1517,702.2543681,4915.780577,0,5,1,0,0,0.0,0,0
1518,613.3212585,8586.497619,0,0,0,0,0,0.0,0,0
1519,282.7331153,8481.993459,0,3,0,0,0,0.0,0,0
1520,15.74808882,393.7022205,0,0,0,0,0,0.0,0,0
1521,749.148579,749.148579,0,0,0,0,0,0.0,0,0
1522,876.4112039,15775.40167,0,0,0,0,0,0.0,0,0
1523,742.1992012,22265.97604,0,0,0,0,0,0.0,0,0
1524,53.24329132,851.8926611,0,4,1,0,995,755.0,3,0
1525,936.975052,14054.62578,0,0,1,0,573,427.0,3,0
1526,149.6940556,2993.881112,0,0,0,0,0,0.0,0,0
1527,499.0132515,1996.053006,0,0,0,0,0,0.0,0,0
1528,626.0463144,626.0463144,0,2,0,0,0,0.0,0,0
1529,883.1437529,6182.00627,0,2,0,0,0,0.0,0,0
1530,305.7907503,4586.861255,0,0,1,0,0,0.0,0,0
1531,994.0327268,7952.261814,0,0,0,0,0,0.0,0,0
1532,137.486374,2337.268358,0,0,0,0,0,0.0,0,0
1533,509.2162974,2036.86519,0,0,0,0,0,0.0,0,0
1534,950.4834443,0.0,0,0,1,0,0,0.0,0,0
1535,688.6822174,12396.27991,0,6,0,0,0,0.0,0,0
1536,813.5464204,24406.39261,0,0,0,0,0,0.0,0,0
1537,303.0168416,4242.235782,0,1,0,0,0,0.0,0,0
1538,983.1285117,29493.85535,0,0,0,0,0,0.0,0,0
1539,506.5219712,5065.219712,0,1,0,0,0,0.0,0,0
1540,546.8133117,7655.386364,0,2,0,0,0,0.0,0,0
1541,991.7614737,23802.27537,0,0,0,0,0,0.0,0,0
1542,401.6683618,803.3367236,0,0,0,0,0,0.0,0,0
1543,546.08283,3822.57981,0,0,0,0,0,0.0,0,0
1544,457.055871,8227.005678,0,0,0,0,0,0.0,0,0
1545,103.8824773,2908.709364,0,0,0,0,0,0.0,0,0
1546,740.8754621,740.8754621,0,0,0,0,0,0.0,0,0
1547,702.2621434,4915.835004,0,0,0,0,0,0.0,0,0
1548,856.7223795,5140.334277,0,0,0,0,0,0.0,0,0
1549,901.2866353,9012.866353,0,0,1,0,0,0.0,0,0
1550,109.2925332,2732.31333,0,0,0,0,0,0.0,0,0
1551,701.9490781,14038.98156,0,0,0,0,0,0.0,0,0
1552,149.7354304,3294.179469,0,0,0,0,0,0.0,0,0
1553,704.4050034,6339.645031,0,0,1,0,0,0.0,0,0
1554,553.0742426,10508.41061,0,0,0,0,0,0.0,0,0
1555,393.6156081,1180.846824,0,0,0,0,0,0.0,0,0
1556,570.1351637,14253.37909,0,0,0,0,0,0.0,0,0
1557,300.9848671,6922.651943,0,5,0,0,0,0.0,0,0
1558,834.7481757,8347.481757,0,0,0,0,0,0.0,0,0
1559,413.6208331,1654.483332,0,0,0,0,0,0.0,0,0
1560,205.4750336,4314.975706,0,0,0,0,0,0.0,0,0
1561,973.9951828,7791.961462,0,0,0,0,0,0.0,0,0
1562,737.3127039,5161.188927,0,0,0,0,0,0.0,0,0
1563,197.2236411,3352.801899,0,0,0,0,0,0.0,0,0
1564,498.4096808,6479.32585,0,0,0,0,0,0.0,0,0
1565,790.0606709,12640.97073,0,0,0,0,0,0.0,0,0
1566,729.1186295,16769.72848,0,2,0,0,0,0.0,0,0
1567,739.5138263,4437.082958,0,5,0,0,0,0.0,0,0
1568,464.1135044,5105.248548,0,0,0,0,0,0.0,0,0
1569,144.9781481,2609.606666,0,0,0,0,0,0.0,0,0
1570,763.3606921,13740.49246,0,0,0,0,0,0.0,0,0
1571,683.8970056,0.0,0,6,0,0,0,0.0,0,0
1572,319.5632222,8628.206999,0,0,0,0,0,0.0,0,0
1573,382.4851302,3442.366172,0,0,0,0,0,0.0,0,0
1574,636.1971932,19085.9158,0,0,0,0,0,0.0,0,0
1575,820.6100398,1641.22008,0,0,1,0,0,0.0,0,0
1576,213.5708592,1708.566874,0,6,0,0,0,0.0,0,0
1577,374.9065072,3374.158565,0,0,1,0,0,0.0,0,0
1578,887.0337656,8870.337656,0,0,0,0,0,0.0,0,0
1579,747.8380854,19443.79022,0,0,0,0,0,0.0,0,0
1580,987.6684847,28642.38606,0,6,0,0,0,0.0,0,0
1581,794.0732474,1588.146495,0,0,0,0,0,0.0,0,0
1582,946.4100885,20821.02195,0,0,0,0,0,0.0,0,0
1583,740.4579494,11847.32719,0,0,0,0,0,0.0,0,0
1584,437.2144388,10930.36097,0,0,0,0,0,0.0,0,0
1585,87.00164745,2001.037891,0,0,0,0,0,0.0,0,0
1586,406.0921598,3248.737278,0,0,0,0,0,0.0,0,0
1587,620.1542529,7441.851035,0,0,0,0,0,0.0,0,0
1588,611.2770644,7946.601837,0,0,0,0,0,0.0,0,0
1589,944.257188,22662.17251,0,0,0,0,0,0.0,0,0
1590,686.2116803,19900.13873,0,0,0,0,0,0.0,0,0
1591,196.1517786,392.3035572,0,0,0,0,0,0.0,0,0
1592,519.225184,8307.602944,0,0,1,0,0,0.0,0,0
1593,666.795581,6001.160229,0,0,0,0,0,0.0,0,0
1594,994.0300331,27832.84093,0,3,0,0,0,0.0,0,0
1595,676.4091104,16233.81865,0,0,1,0,0,0.0,0,0
1596,222.5657689,4451.315378,0,0,0,0,0,0.0,0,0
1597,938.9729286,20657.40443,0,0,0,0,0,0.0,0,0
1598,971.3908064,9713.908064,0,0,0,0,0,0.0,0,0
1599,379.5881593,10628.46846,0,0,0,0,0,0.0,0,0
1600,982.5278173,8842.750356,0,0,0,0,0,0.0,0,0
1601,291.8095447,5544.381349,0,0,0,0,0,0.0,0,0
1602,576.3926331,5187.533698,0,0,0,0,0,0.0,0,0
1603,274.77949,7419.04623,0,0,0,0,0,0.0,0,0
1604,482.1464634,13500.10098,0,3,0,0,0,0.0,0,0
1605,337.3945797,3373.945797,0,0,0,0,0,0.0,0,0
1606,249.6384758,1497.830855,0,6,0,0,0,0.0,0,0
1607,366.9795976,733.9591952,0,0,0,0,0,0.0,0,0
1608,471.5481603,3300.837122,0,0,0,0,0,0.0,0,0
1609,332.8178626,998.4535878,0,0,0,0,0,0.0,0,0
1610,929.9285374,25108.07051,0,0,0,0,0,0.0,0,0
1611,312.2343024,936.7029072,0,0,0,0,0,0.0,0,0
1612,832.9865649,2498.959695,0,0,1,0,0,0.0,0,0
1613,576.8208908,12113.23871,0,0,0,0,0,0.0,0,0
1614,464.5028606,8825.554351,0,3,1,0,0,0.0,0,0
1615,172.9160547,2420.824766,0,0,0,0,0,0.0,0,0
1616,504.7237824,8580.304301,0,0,1,0,0,0.0,0,0
1617,938.1042664,8442.938398,0,0,0,0,0,0.0,0,0
1618,828.5582392,13256.93183,0,0,0,0,0,0.0,0,0
1619,939.1415782,0.0,0,0,0,0,0,0.0,0,0
1620,663.1057935,18566.96222,0,2,0,0,640,233.0,2,0
1621,678.0172298,0.0,0,0,0,0,0,0.0,0,0
1622,248.2275604,1985.820483,0,0,0,0,0,0.0,0,0
1623,531.1653219,531.1653219,0,0,0,0,0,0.0,0,0
1624,925.5489351,925.5489351,0,0,0,0,0,0.0,0,0
1625,740.1096974,2960.43879,0,0,0,0,0,0.0,0,0
1626,752.8409699,7528.409699,0,0,0,0,0,0.0,0,0
1627,295.2598634,5905.197268,0,0,0,0,0,0.0,0,0
1628,477.7882786,7644.612458,0,0,1,0,0,0.0,0,0
1629,137.2551472,3843.144122,0,0,0,0,0,0.0,0,0
1630,843.3698769,18554.13729,0,5,0,0,0,0.0,0,0
1631,777.8306429,7778.306429,0,0,0,0,0,0.0,0,0
1632,577.4552657,16168.74744,0,0,0,0,0,0.0,0,0
1633,148.0469177,2220.703766,0,1,0,0,0,0.0,0,0
1634,196.3462093,1374.423465,0,0,0,0,0,0.0,0,0
1635,806.9725803,23402.20483,0,0,0,0,0,0.0,0,0
1636,389.330934,10901.26615,0,0,1,0,0,0.0,0,0
1637,734.4362902,4406.617741,0,0,0,0,0,0.0,0,0
1638,687.8850287,12381.93052,0,0,0,0,0,0.0,0,0
1639,599.044758,599.044758,0,0,0,0,0,0.0,0,0
1640,757.7115929,13638.80867,0,0,0,0,0,0.0,0,0
1641,761.1493782,1522.298756,0,2,0,0,0,0.0,0,0
1642,331.7625022,8625.825057,0,0,0,0,0,0.0,0,0
1643,842.9595503,20231.02921,0,0,0,0,0,0.0,0,0
1644,795.2273197,6361.818558,0,0,1,0,0,0.0,0,0
1645,402.6697614,8456.064989,0,0,0,0,0,0.0,0,0
1646,792.9257084,13479.73704,0,0,0,0,0,0.0,0,0
1647,887.7767506,13316.65126,0,0,0,0,0,0.0,0,0
1648,83.45065929,667.6052743,0,0,0,0,0,0.0,0,0
1649,319.9701265,3839.641518,0,0,0,0,0,0.0,0,0
1650,176.2424491,4229.818778,0,0,0,0,0,0.0,0,0
1651,679.4976431,679.4976431,0,6,1,0,0,0.0,0,0
1652,409.1657216,11047.47448,0,0,0,0,0,0.0,0,0
1653,45.68842348,182.7536939,0,4,1,0,0,0.0,0,0
1654,347.0468389,4164.562067,0,0,0,0,0,0.0,0,0
1655,428.6583754,10716.45939,0,0,0,0,0,0.0,0,0
1656,297.2167658,6241.552082,0,0,1,0,0,0.0,0,0
1657,671.9434487,0.0,0,0,0,0,0,0.0,0,0
1658,409.6118866,4096.118866,0,0,0,0,0,0.0,0,0
1659,94.19410405,188.3882081,0,0,0,0,0,0.0,0,0
1660,499.0101582,0.0,0,0,0,0,0,0.0,0,0
1661,61.69317854,1480.636285,0,5,0,0,0,0.0,0,0
1662,475.8661114,10469.05445,0,0,0,0,0,0.0,0,0
1663,454.5172119,2727.103271,0,0,0,0,0,0.0,0,0
1664,150.9392966,452.8178898,0,0,0,0,0,0.0,0,0
1665,447.586003,11189.65008,0,0,0,0,957,797.0,1,0
1666,482.8668788,13520.27261,0,0,1,0,0,0.0,0,0
1667,63.06332468,63.06332468,0,0,0,0,0,0.0,0,0
1668,241.5490722,2415.490722,0,0,0,0,0,0.0,0,0
1669,192.5188491,5583.046624,0,4,0,0,0,0.0,0,0
1670,96.48211401,2894.46342,0,0,0,0,0,0.0,0,0
1671,347.528716,9035.746616,0,6,1,0,0,0.0,0,0
1672,320.7080854,2244.956598,0,0,0,0,0,0.0,0,0
1673,235.675787,5656.218888,0,0,0,0,0,0.0,0,0
1674,636.2422785,12724.84557,0,0,0,0,0,0.0,0,0
1675,103.7382823,2800.933622,0,0,0,0,869,860.0,2,0
1676,165.7471801,3977.932322,0,0,0,0,0,0.0,0,0
1677,952.4569628,26668.79496,0,0,0,0,0,0.0,0,0
1678,362.5437062,1812.718531,0,0,0,0,0,0.0,0,0
1679,466.1470194,1864.588078,0,0,0,0,0,0.0,0,0
1680,271.1580416,5965.476915,0,1,0,0,0,0.0,0,0
1681,859.7247103,21493.11776,0,0,0,0,0,0.0,0,0
1682,478.605703,7657.691248,0,0,0,0,0,0.0,0,0
1683,665.822582,19974.67746,0,0,0,0,0,0.0,0,0
1684,528.3725897,11095.82438,0,1,0,0,0,0.0,0,0
1685,407.6418321,3261.134657,0,0,0,0,0,0.0,0,0
1686,581.9802791,13967.5267,0,6,0,0,0,0.0,0,0
1687,780.7467332,22641.65526,0,0,0,0,0,0.0,0,0
1688,867.6550582,0.0,0,0,0,0,0,0.0,0,0
1689,491.7177185,1475.153156,0,0,0,0,0,0.0,0,0
1690,935.6083939,16840.95109,0,0,0,0,0,0.0,0,0
1691,782.6385798,14087.49444,0,0,0,0,819,781.0,2,0
1692,767.7316802,6909.585122,0,2,0,0,0,0.0,0,0
1693,993.6779944,6955.745961,0,0,0,0,0,0.0,0,0
1694,399.2845893,9582.830143,0,0,1,0,0,0.0,0,0
1695,19.99919832,0.0,0,0,0,0,0,0.0,0,0
1696,327.814541,3933.774492,0,0,1,0,0,0.0,0,0
1697,361.0894922,2888.715938,0,0,0,0,0,0.0,0,0
1698,25.90777279,284.9855007,0,0,0,0,0,0.0,0,0
1699,798.3811814,7983.811814,0,0,0,0,0,0.0,0,0
1700,377.3526294,8679.110476,0,6,0,0,0,0.0,0,0
1701,578.4845818,1156.969164,0,0,0,0,0,0.0,0,0
1702,128.1284867,2434.441247,0,2,0,0,0,0.0,0,0
1703,538.9855127,16169.56538,0,0,1,0,0,0.0,0,0
1704,700.5249062,17513.12266,0,3,0,0,0,0.0,0,0
1705,344.2157403,6540.099066,0,0,0,0,0,0.0,0,0
1706,298.4430118,6864.189271,0,0,0,0,0,0.0,0,0
1707,441.3837834,12358.74594,0,1,0,0,0,0.0,0,0
1708,331.4031775,6628.06355,0,0,0,0,0,0.0,0,0
1709,66.01062624,990.1593936,0,0,0,0,0,0.0,0,0
1710,79.12766573,1740.808646,0,4,0,0,0,0.0,0,0
1711,705.8051489,12704.49268,0,0,0,0,0,0.0,0,0
1712,386.1048373,3861.048373,0,0,0,0,0,0.0,0,0
1713,343.5877911,7902.519195,0,0,0,0,0,0.0,0,0
1714,614.9411475,18448.23443,0,0,0,0,0,0.0,0,0
1715,413.5055132,11991.65988,0,0,0,0,0,0.0,0,0
1716,334.3731949,9696.822652,0,0,0,0,649,507.0,5,0
1717,78.6672595,550.6708165,0,0,0,0,0,0.0,0,0
1718,372.3301234,10425.24346,0,0,0,0,0,0.0,0,0
1719,801.041493,10413.53941,0,0,1,0,0,0.0,0,0
1720,312.6937942,312.6937942,0,5,0,0,0,0.0,0,0
1721,947.6497539,16110.04582,0,0,0,0,0,0.0,0,0
1722,133.1890406,1864.646568,0,0,0,0,0,0.0,0,0
1723,770.2088163,11553.13224,0,0,1,0,0,0.0,0,0
1724,828.0854789,9937.025747,0,0,0,0,0,0.0,0,0
